"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","TAVG","WT01","WT03","WT04","WT05","WT06","WT11"
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-09",,,"0.00",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-10",,,"0.83",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-11",,,"1.48",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-12",,,"6.72",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-13",,,"3.72",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-14",,,"0.04",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-15",,,"0.12",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-16",,,"1.66",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-17",,,"0.03",,,,,,,
"US1COBO0164","40.0613","-105.2858","1709.0","2013-09-18",,,"0.00",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-09",,,"0.00",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-10",,,"0.86",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-11",,,"0.53",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-12",,,"3.56",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-13",,,"0.88",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-14",,,"0.06",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-15",,,"0.27",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-16",,,"1.60",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-17",,,"0.00",,,,,,,
"US1COBO0285","40.0414439","-105.0729374","1563.9","2013-09-18",,,"0.00",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-09",,,"0.00",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-10",,,"1.62",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-11",,,"1.01",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-12",,,"5.09",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-13",,,"5.51",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-14",,,"0.07",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-15",,,"0.18",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-16",,,"1.98",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-17",,,"0.00",,,,,,,
"US1COBO0042","39.9707","-105.2505","1681.9","2013-09-18",,,"0.00",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-09",,,"0.03",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-10",,,"1.48",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-11",,,"1.22",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-12",,,"4.54",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-13",,,"4.35",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-14",,,"0.05",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-15",,,"0.20",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-16",,,"0.98",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-17",,,"0.02",,,,,,,
"US1COBO0202","40.1103","-105.4391","2609.1","2013-09-18",,,"0.00",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-09",,,"0.25",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-10",,,"1.01",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-11",,,"0.74",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-12",,,"2.51",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-13",,,"1.47",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-14",,,"0.07",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-15",,,"0.19",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-16",,,"1.29",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-17",,,"0.00",,,,,,,
"US1COBO0322","39.96605","-105.51248","2450.6","2013-09-18",,,"0.01",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-09",,,"0.00",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-10",,,"0.93",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-11",,,"1.20",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-12",,,"7.97",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-13",,,"3.71",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-14",,,"0.07",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-15",,,"0.22",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-16",,,"1.75",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-17",,,"0.08",,,,,,,
"US1COBO0288","40.032633","-105.2463","1617.0","2013-09-18",,,"0.00",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-09",,,"0.00",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-10",,,"1.20",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-11",,,"1.10",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-12",,,"7.38",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-13",,,"4.37",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-14",,,"0.08",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-15",,,"0.08",,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-16",,,,,,,,,,
"US1COBO0321","40.0022315979004","-105.254951477051","1629.2","2013-09-17",,,"0.00",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-09",,,"0.00",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-10",,,"1.00",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-11",,,"0.32",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-12",,,"3.37",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-13",,,"2.03",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-14",,,"0.06",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-15",,,"0.01",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-16",,,"1.16",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-17",,,"0.01",,,,,,,
"US1COBO0339","40.138003","-105.165157","1546.3","2013-09-18",,,"0.00",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-09",,,"0.00",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-10",,,"0.99",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-11",,,"0.54",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-12",,,"4.49",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-13",,,"1.99",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-14",,,"0.05",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-15",,,"0.25",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-16",,,"1.31",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-17",,,"0.02",,,,,,,
"US1COBO0338","40.104343","-105.160483","1547.8","2013-09-18",,,"0.00",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-09",,,"0.00",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-10",,,"0.94",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-11",,,"1.38",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-12",,,"8.43",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-13",,,"3.31",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-14",,,"0.03",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-15",,,"0.19",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-16",,,"1.45",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-17",,,"0.00",,,,,,,
"US1COBO0337","40.045474","-105.267932","1652.0","2013-09-18",,,"0.00",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-09",,,"0.00",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-10",,,"0.84",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-11",,,"0.70",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-12",,,"2.32",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-13",,,"1.43",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-14",,,"1.10",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-15",,,"0.20",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-16",,,"0.35",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-17",,,"0.01",,,,,,,
"US1COJF0412","39.817356","-105.155029","1686.8","2013-09-18",,,"0.00",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-09",,,"0.00",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-10",,,"1.62",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-12","    2","10.53",,,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-13",,,"3.75",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-14",,,"0.01",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-15",,,"0.27",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-16",,,"1.57",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-17",,,"0.02",,,,,,,
"US1COBO0219","40.188513","-105.386408","2438.1","2013-09-18",,,"0.00",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-09",,,"0.00",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-10",,,"1.09",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-11",,,"0.81",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-12",,,"3.15",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-13",,,"3.17",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-14",,,"0.19",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-17",,,"0.00",,,,,,,
"US1COJF0256","39.8239","-105.1823","1717.9","2013-09-18",,,"0.00",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-09",,,"0.00",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-10",,,"0.75",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-11",,,"0.48",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-12",,,"1.84",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-13",,,"0.68",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-14",,,"0.12",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-15",,,"0.04",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-16",,,"0.49",,,,,,,
"US1COJF0410","39.8713","-105.0677","1652.6","2013-09-17",,,"0.00",,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-11","    3","1.10",,,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-12",,,"2.79",,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-13",,,"0.85",,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-14",,,"0.18",,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-15",,,"0.02",,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-16",,,"0.70",,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-17",,,"0.03",,,,,,,
"US1COJF0251","39.8502","-105.1009","1686.2","2013-09-18",,,"0.00",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-09",,,"0.00",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-10",,,"1.05",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-11",,,"0.64",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-12",,,"4.01",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-13",,,"1.42",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-14",,,"0.06",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-15",,,"0.65",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-16",,,"1.44",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-17",,,"0.02",,,,,,,
"US1COBO0290","40.0176745","-105.1287757","1604.5","2013-09-18",,,"0.00",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-09",,,"0.00",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-10",,,"0.77",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-11",,,"0.54",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-12",,,"3.07",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-13",,,"0.89",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-14",,,"0.04",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-15",,,"0.15",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-16",,,"2.05",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-17",,,"0.01",,,,,,,
"US1COWE0393","40.063781","-105.044091","1543.8","2013-09-18",,,"0.00",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-09",,,"0.00",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-10",,,"1.04",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-11",,,"0.30",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-12",,,"3.08",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-13",,,"1.59",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-14",,,"0.04",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-15",,,"0.00",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-16",,,"1.10",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-17",,,"0.01",,,,,,,
"US1COBO0292","40.1498792","-105.1519936","1531.0","2013-09-18",,,"0.00",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-09",,,"0.00",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-10",,,"1.10",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-11",,,"1.06",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-12",,,"7.00",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-13",,,"5.12",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-14",,,"0.08",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-16","    2","2.23",,,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-17",,,"0.00",,,,,,,
"US1COBO0298","39.99083","-105.2557","1643.2","2013-09-18",,,"0.00",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-09",,,"0.00",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-10",,,"0.99",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-11",,,"0.33",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-12",,,"3.81",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-14","    2","1.86",,,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-15",,,"0.01",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-16",,,"1.29",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-17",,,"0.00",,,,,,,
"US1COBO0331","40.1439944","-105.1736708","1544.4","2013-09-18",,,"0.00",,,,,,,
"US1COBO0296","39.9892","-105.445","2491.4","2013-09-09",,,"0.35",,,,,,,
"US1COBO0296","39.9892","-105.445","2491.4","2013-09-10",,,"0.93",,,,,,,
"US1COBO0296","39.9892","-105.445","2491.4","2013-09-11",,,"0.74",,,,,,,
"US1COBO0296","39.9892","-105.445","2491.4","2013-09-12",,,"2.85",,,,,,,
"US1COBO0296","39.9892","-105.445","2491.4","2013-09-13",,,"2.50",,,,,,,
"US1COBO0296","39.9892","-105.445","2491.4","2013-09-14",,,"0.01",,,,,,,
"US1COBO0296","39.9892","-105.445","2491.4","2013-09-15",,,"0.14",,,,,,,
